"model","rep","mean_max","blens","system"
"best","1","0.949967032967033",0.2,"RBD"
"best","1","0.941423076923077",0.2,"RBD"
"best","2","0.913472527472527",0.2,"RBD"
"best","2","0.909203296703297",0.2,"RBD"
"best","3","0.936494505494506",0.2,"RBD"
"best","3","0.931642857142857",0.2,"RBD"
"best","4","0.954313186813187",0.2,"RBD"
"best","4","0.954313186813187",0.2,"RBD"
"best","5","0.90471978021978",0.2,"RBD"
"best","5","0.886840659340659",0.2,"RBD"
"best","6","0.948043956043956",0.2,"RBD"
"best","6","0.945005494505495",0.2,"RBD"
"best","7","0.940736263736264",0.2,"RBD"
"best","7","0.940368131868132",0.2,"RBD"
"best","8","0.937120879120879",0.2,"RBD"
"best","8","0.924021978021978",0.2,"RBD"
"best","9","0.896054945054945",0.2,"RBD"
"best","9","0.8855",0.2,"RBD"
"best","10","0.913142857142857",0.2,"RBD"
"best","10","0.922065934065934",0.2,"RBD"
"best","11","0.943269230769231",0.2,"RBD"
"best","11","0.942159340659341",0.2,"RBD"
"best","12","0.959752747252747",0.2,"RBD"
"best","12","0.965373626373626",0.2,"RBD"
"best","13","0.944362637362637",0.2,"RBD"
"best","13","0.949302197802198",0.2,"RBD"
"best","14","0.933247252747253",0.2,"RBD"
"best","14","0.949434065934066",0.2,"RBD"
"best","15","0.960675824175824",0.2,"RBD"
"best","15","0.948082417582418",0.2,"RBD"
"best","16","0.941972527472527",0.2,"RBD"
"best","16","0.958620879120879",0.2,"RBD"
"best","17","0.918203296703297",0.2,"RBD"
"best","17","0.920895604395604",0.2,"RBD"
"best","18","0.9365",0.2,"RBD"
"best","18","0.913554945054945",0.2,"RBD"
"best","19","0.872697802197802",0.2,"RBD"
"best","19","0.896934065934066",0.2,"RBD"
"best","20","0.94206043956044",0.2,"RBD"
"best","20","0.951642857142857",0.2,"RBD"
"best","21","0.920631868131868",0.2,"RBD"
"best","21","0.920384615384615",0.2,"RBD"
"best","22","0.923137362637363",0.2,"RBD"
"best","22","0.896467032967033",0.2,"RBD"
"best","23","0.914648351648352",0.2,"RBD"
"best","23","0.921032967032967",0.2,"RBD"
"best","24","0.93732967032967",0.2,"RBD"
"best","24","0.945351648351648",0.2,"RBD"
"best","25","0.942472527472528",0.2,"RBD"
"best","25","0.937005494505495",0.2,"RBD"
"best","26","0.926076923076923",0.2,"RBD"
"best","26","0.925763736263736",0.2,"RBD"
"best","27","0.949851648351648",0.2,"RBD"
"best","27","0.936296703296703",0.2,"RBD"
"best","28","0.928258241758242",0.2,"RBD"
"best","28","0.931637362637363",0.2,"RBD"
"best","29","0.942532967032967",0.2,"RBD"
"best","29","0.962054945054945",0.2,"RBD"
"best","30","0.957043956043956",0.2,"RBD"
"best","30","0.955049450549451",0.2,"RBD"
"best","31","0.93906043956044",0.2,"RBD"
"best","31","0.897769230769231",0.2,"RBD"
"best","32","0.957126373626374",0.2,"RBD"
"best","32","0.926049450549451",0.2,"RBD"
"best","33","0.940527472527472",0.2,"RBD"
"best","33","0.935076923076923",0.2,"RBD"
"best","34","0.930324175824176",0.2,"RBD"
"best","34","0.914384615384615",0.2,"RBD"
"best","35","0.940181318681319",0.2,"RBD"
"best","35","0.94043956043956",0.2,"RBD"
"best","36","0.925510989010989",0.2,"RBD"
"best","36","0.934659340659341",0.2,"RBD"
"best","37","0.95967032967033",0.2,"RBD"
"best","37","0.976807692307692",0.2,"RBD"
"best","38","0.942285714285714",0.2,"RBD"
"best","38","0.94728021978022",0.2,"RBD"
"best","39","0.923598901098901",0.2,"RBD"
"best","39","0.923181318681319",0.2,"RBD"
"best","40","0.913159340659341",0.2,"RBD"
"best","40","0.913637362637363",0.2,"RBD"
"best","41","0.959532967032967",0.2,"RBD"
"best","41","0.952131868131868",0.2,"RBD"
"best","42","0.956516483516484",0.2,"RBD"
"best","42","0.955587912087912",0.2,"RBD"
"best","43","0.932928571428571",0.2,"RBD"
"best","43","0.923532967032967",0.2,"RBD"
"best","44","0.933098901098901",0.2,"RBD"
"best","44","0.95732967032967",0.2,"RBD"
"best","45","0.944873626373626",0.2,"RBD"
"best","45","0.958164835164835",0.2,"RBD"
