"model","rep","mean_max","blens","system"
"best","1","0.767115384615385",1.6,"RBD"
"best","1","0.791626373626374",1.6,"RBD"
"best","2","0.763258241758242",1.6,"RBD"
"best","2","0.746956043956044",1.6,"RBD"
"best","3","0.777582417582418",1.6,"RBD"
"best","3","0.797923076923077",1.6,"RBD"
"best","4","0.810549450549451",1.6,"RBD"
"best","4","0.806538461538462",1.6,"RBD"
"best","5","0.813137362637363",1.6,"RBD"
"best","5","0.809175824175824",1.6,"RBD"
"best","6","0.768274725274725",1.6,"RBD"
"best","6","0.809615384615385",1.6,"RBD"
"best","7","0.826538461538462",1.6,"RBD"
"best","7","0.82382967032967",1.6,"RBD"
"best","8","0.784258241758242",1.6,"RBD"
"best","8","0.808934065934066",1.6,"RBD"
"best","9","0.800225274725275",1.6,"RBD"
"best","9","0.797434065934066",1.6,"RBD"
"best","10","0.802917582417582",1.6,"RBD"
"best","10","0.78706043956044",1.6,"RBD"
"best","11","0.752593406593407",1.6,"RBD"
"best","11","0.808796703296703",1.6,"RBD"
"best","12","0.797021978021978",1.6,"RBD"
"best","12","0.798538461538462",1.6,"RBD"
"best","13","0.796126373626374",1.6,"RBD"
"best","13","0.791906593406593",1.6,"RBD"
"best","14","0.815115384615385",1.6,"RBD"
"best","14","0.788675824175824",1.6,"RBD"
"best","15","0.793236263736264",1.6,"RBD"
"best","15","0.799576923076923",1.6,"RBD"
"best","16","0.804225274725275",1.6,"RBD"
"best","16","0.794807692307692",1.6,"RBD"
"best","17","0.767043956043956",1.6,"RBD"
"best","17","0.770098901098901",1.6,"RBD"
"best","18","0.769362637362637",1.6,"RBD"
"best","18","0.778774725274725",1.6,"RBD"
"best","19","0.792461538461538",1.6,"RBD"
"best","19","0.712225274725275",1.6,"RBD"
"best","20","0.820126373626374",1.6,"RBD"
"best","20","0.821065934065934",1.6,"RBD"
"best","21","0.793417582417582",1.6,"RBD"
"best","21","0.772445054945055",1.6,"RBD"
"best","22","0.773461538461538",1.6,"RBD"
"best","22","0.758824175824176",1.6,"RBD"
"best","23","0.807692307692308",1.6,"RBD"
"best","23","0.793912087912088",1.6,"RBD"
"best","24","0.813197802197802",1.6,"RBD"
"best","24","0.813950549450549",1.6,"RBD"
"best","25","0.796648351648352",1.6,"RBD"
"best","25","0.778",1.6,"RBD"
"best","26","0.773076923076923",1.6,"RBD"
"best","26","0.781714285714286",1.6,"RBD"
"best","27","0.783835164835165",1.6,"RBD"
"best","27","0.762587912087912",1.6,"RBD"
"best","28","0.833137362637363",1.6,"RBD"
"best","28","0.813967032967033",1.6,"RBD"
"best","29","0.771126373626374",1.6,"RBD"
"best","29","0.784593406593407",1.6,"RBD"
"best","30","0.837895604395604",1.6,"RBD"
"best","30","0.811412087912088",1.6,"RBD"
"best","31","0.785434065934066",1.6,"RBD"
"best","31","0.798049450549451",1.6,"RBD"
"best","32","0.798736263736264",1.6,"RBD"
"best","32","0.79221978021978",1.6,"RBD"
"best","33","0.816576923076923",1.6,"RBD"
"best","33","0.776010989010989",1.6,"RBD"
"best","34","0.775604395604396",1.6,"RBD"
"best","34","0.763818681318681",1.6,"RBD"
"best","35","0.790472527472527",1.6,"RBD"
"best","35","0.785862637362637",1.6,"RBD"
"best","36","0.739324175824176",1.6,"RBD"
"best","36","0.734208791208791",1.6,"RBD"
"best","37","0.769346153846154",1.6,"RBD"
"best","37","0.787593406593407",1.6,"RBD"
"best","38","0.733340659340659",1.6,"RBD"
"best","38","0.763741758241758",1.6,"RBD"
"best","39","0.754214285714286",1.6,"RBD"
"best","39","0.750549450549451",1.6,"RBD"
"best","40","0.725093406593407",1.6,"RBD"
"best","40","0.750945054945055",1.6,"RBD"
"best","41","0.846175824175824",1.6,"RBD"
"best","41","0.812714285714286",1.6,"RBD"
"best","42","0.784016483516484",1.6,"RBD"
"best","42","0.785604395604396",1.6,"RBD"
"best","43","0.792620879120879",1.6,"RBD"
"best","43","0.797576923076923",1.6,"RBD"
"best","44","0.808181318681319",1.6,"RBD"
"best","44","0.823186813186813",1.6,"RBD"
"best","45","0.757752747252747",1.6,"RBD"
"best","45","0.759225274725275",1.6,"RBD"
"best","46","0.753236263736264",1.6,"RBD"
"best","46","0.744445054945055",1.6,"RBD"
"best","47","0.769950549450549",1.6,"RBD"
"best","47","0.784637362637363",1.6,"RBD"
"best","48","0.843142857142857",1.6,"RBD"
"best","48","0.831252747252747",1.6,"RBD"
"best","49","0.737395604395604",1.6,"RBD"
"best","49","0.744923076923077",1.6,"RBD"
"best","50","0.780197802197802",1.6,"RBD"
"best","50","0.759098901098901",1.6,"RBD"
"best","51","0.815791208791209",1.6,"RBD"
