"model","rep","mean_max","blens","system"
"best","1","0.861398181818182",0.4,"HA"
"best","1","0.863012727272727",0.4,"HA"
"best","2","0.854167272727273",0.4,"HA"
"best","2","0.861870909090909",0.4,"HA"
"best","3","0.850507272727273",0.4,"HA"
"best","3","0.850612727272727",0.4,"HA"
"best","4","0.881149090909091",0.4,"HA"
"best","4","0.867632727272727",0.4,"HA"
"best","5","0.86054",0.4,"HA"
"best","5","0.858530909090909",0.4,"HA"
"best","6","0.862496363636364",0.4,"HA"
"best","6","0.836378181818182",0.4,"HA"
"best","7","0.854434545454545",0.4,"HA"
"best","7","0.86462",0.4,"HA"
"best","8","0.854376363636364",0.4,"HA"
"best","8","0.849183636363636",0.4,"HA"
"best","9","0.867285454545455",0.4,"HA"
"best","9","0.869714545454545",0.4,"HA"
"best","10","0.829758181818182",0.4,"HA"
"best","10","0.849758181818182",0.4,"HA"
"best","11","0.845316363636364",0.4,"HA"
"best","11","0.866454545454545",0.4,"HA"
"best","12","0.862327272727273",0.4,"HA"
"best","12","0.853094545454545",0.4,"HA"
"best","13","0.84416",0.4,"HA"
"best","13","0.843592727272727",0.4,"HA"
"best","14","0.840836363636364",0.4,"HA"
"best","14","0.839865454545455",0.4,"HA"
"best","15","0.8605",0.4,"HA"
"best","15","0.865685454545455",0.4,"HA"
"best","16","0.846212727272727",0.4,"HA"
"best","16","0.829630909090909",0.4,"HA"
"best","17","0.867703636363636",0.4,"HA"
"best","17","0.853698181818182",0.4,"HA"
"best","18","0.860449090909091",0.4,"HA"
"best","18","0.868063636363636",0.4,"HA"
"best","19","0.853252727272727",0.4,"HA"
"best","19","0.842894545454545",0.4,"HA"
"best","20","0.842138181818182",0.4,"HA"
"best","20","0.851718181818182",0.4,"HA"
"best","21","0.839290909090909",0.4,"HA"
"best","21","0.852492727272727",0.4,"HA"
"best","22","0.82868",0.4,"HA"
"best","22","0.835043636363636",0.4,"HA"
"best","23","0.859430909090909",0.4,"HA"
"best","23","0.860525454545455",0.4,"HA"
"best","24","0.845878181818182",0.4,"HA"
"best","24","0.868669090909091",0.4,"HA"
"best","25","0.849118181818182",0.4,"HA"
"best","25","0.825550909090909",0.4,"HA"
"best","26","0.860965454545455",0.4,"HA"
"best","26","0.848729090909091",0.4,"HA"
"best","27","0.849721818181818",0.4,"HA"
"best","27","0.833609090909091",0.4,"HA"
"best","28","0.836772727272727",0.4,"HA"
"best","28","0.834412727272727",0.4,"HA"
"best","29","0.852345454545455",0.4,"HA"
"best","29","0.837169090909091",0.4,"HA"
"best","30","0.849252727272727",0.4,"HA"
"best","30","0.845843636363636",0.4,"HA"
"best","31","0.870710909090909",0.4,"HA"
"best","31","0.868554545454545",0.4,"HA"
"best","32","0.863687272727273",0.4,"HA"
"best","32","0.857696363636364",0.4,"HA"
"best","33","0.875870909090909",0.4,"HA"
"best","33","0.871692727272727",0.4,"HA"
"best","34","0.843818181818182",0.4,"HA"
"best","34","0.841885454545454",0.4,"HA"
"best","35","0.847638181818182",0.4,"HA"
"best","35","0.823923636363636",0.4,"HA"
"best","36","0.862590909090909",0.4,"HA"
"best","36","0.871361818181818",0.4,"HA"
"best","37","0.847858181818182",0.4,"HA"
"best","37","0.828654545454545",0.4,"HA"
"best","38","0.863669090909091",0.4,"HA"
"best","38","0.85878",0.4,"HA"
"best","39","0.854167272727273",0.4,"HA"
"best","39","0.865510909090909",0.4,"HA"
"best","40","0.852656363636364",0.4,"HA"
"best","40","0.837581818181818",0.4,"HA"
"best","41","0.834472727272727",0.4,"HA"
"best","41","0.826307272727273",0.4,"HA"
"best","42","0.855374545454545",0.4,"HA"
"best","42","0.858454545454545",0.4,"HA"
"best","43","0.86382",0.4,"HA"
"best","43","0.858921818181818",0.4,"HA"
"best","44","0.833136363636364",0.4,"HA"
"best","44","0.830934545454545",0.4,"HA"
"best","45","0.837169090909091",0.4,"HA"
"best","45","0.849009090909091",0.4,"HA"
"best","46","0.857656363636364",0.4,"HA"
"best","46","0.830792727272727",0.4,"HA"
"best","47","0.847383636363636",0.4,"HA"
"best","47","0.840474545454545",0.4,"HA"
"best","48","0.852003636363636",0.4,"HA"
"best","48","0.854678181818182",0.4,"HA"
"best","49","0.865238181818182",0.4,"HA"
"best","49","0.870249090909091",0.4,"HA"
"best","50","0.875127272727273",0.4,"HA"
"best","50","0.867576363636364",0.4,"HA"
"best","51","0.851061818181818",0.4,"HA"
"best","51","0.836349090909091",0.4,"HA"
"best","52","0.862585454545455",0.4,"HA"
"best","52","0.853574545454545",0.4,"HA"
"best","53","0.852625454545455",0.4,"HA"
"best","53","0.873670909090909",0.4,"HA"
"best","54","0.817854545454546",0.4,"HA"
"best","54","0.826727272727273",0.4,"HA"
"best","55","0.8589",0.4,"HA"
"best","55","0.860367272727273",0.4,"HA"
"best","56","0.870572727272727",0.4,"HA"
"best","56","0.866645454545454",0.4,"HA"
"best","57","0.830436363636364",0.4,"HA"
"best","57","0.840465454545455",0.4,"HA"
"best","58","0.840472727272727",0.4,"HA"
"best","58","0.843778181818182",0.4,"HA"
"best","59","0.867916363636364",0.4,"HA"
"best","59","0.877358181818182",0.4,"HA"
"best","60","0.864114545454545",0.4,"HA"
"best","60","0.842090909090909",0.4,"HA"
"best","61","0.833361818181818",0.4,"HA"
"best","61","0.852734545454545",0.4,"HA"
"best","62","0.863832727272727",0.4,"HA"
"best","62","0.867956363636364",0.4,"HA"
"best","63","0.842609090909091",0.4,"HA"
"best","63","0.857492727272727",0.4,"HA"
"best","64","0.891843636363636",0.4,"HA"
"best","64","0.856787272727273",0.4,"HA"
"best","65","0.850167272727273",0.4,"HA"
"best","65","0.852707272727273",0.4,"HA"
"best","66","0.83778",0.4,"HA"
"best","66","0.842174545454545",0.4,"HA"
"best","67","0.841789090909091",0.4,"HA"
"best","67","0.853701818181818",0.4,"HA"
"best","68","0.839387272727273",0.4,"HA"
"best","68","0.85842",0.4,"HA"
