"model","rep","mean_max","blens","system"
"best","1","0.981752747252747",0.05,"RBD"
"best","1","0.99039010989011",0.05,"RBD"
"best","2","0.990928571428571",0.05,"RBD"
"best","2","0.993225274725275",0.05,"RBD"
"best","3","0.994197802197802",0.05,"RBD"
"best","3","0.996093406593407",0.05,"RBD"
"best","4","0.996373626373626",0.05,"RBD"
"best","4","0.997032967032967",0.05,"RBD"
"best","5","0.991521978021978",0.05,"RBD"
"best","5","0.989054945054945",0.05,"RBD"
"best","6","0.988807692307692",0.05,"RBD"
"best","6","0.991983516483516",0.05,"RBD"
"best","7","0.989857142857143",0.05,"RBD"
"best","7","0.99193956043956",0.05,"RBD"
"best","8","0.990307692307692",0.05,"RBD"
"best","8","0.990296703296703",0.05,"RBD"
"best","9","0.995302197802198",0.05,"RBD"
"best","9","0.998318681318681",0.05,"RBD"
"best","10","0.987714285714286",0.05,"RBD"
"best","10","0.994527472527473",0.05,"RBD"
"best","11","0.992274725274725",0.05,"RBD"
"best","11","0.991642857142857",0.05,"RBD"
"best","12","0.984851648351648",0.05,"RBD"
"best","12","0.982357142857143",0.05,"RBD"
"best","13","0.983335164835165",0.05,"RBD"
"best","13","0.983263736263736",0.05,"RBD"
"best","14","0.994697802197802",0.05,"RBD"
"best","14","0.994681318681319",0.05,"RBD"
"best","15","0.992472527472527",0.05,"RBD"
"best","15","0.990054945054945",0.05,"RBD"
"best","16","0.991148351648352",0.05,"RBD"
"best","16","0.988703296703297",0.05,"RBD"
"best","17","0.98767032967033",0.05,"RBD"
"best","17","0.988785714285714",0.05,"RBD"
"best","18","0.982571428571429",0.05,"RBD"
"best","18","0.983010989010989",0.05,"RBD"
"best","19","0.98743956043956",0.05,"RBD"
"best","19","0.989082417582418",0.05,"RBD"
"best","20","0.991252747252747",0.05,"RBD"
"best","20","0.992098901098901",0.05,"RBD"
"best","21","0.998862637362637",0.05,"RBD"
"best","21","0.989587912087912",0.05,"RBD"
"best","22","0.99543956043956",0.05,"RBD"
"best","22","0.990208791208791",0.05,"RBD"
"best","23","0.991049450549451",0.05,"RBD"
"best","23","0.992038461538462",0.05,"RBD"
"best","24","0.993401098901099",0.05,"RBD"
"best","24","0.998879120879121",0.05,"RBD"
"best","25","0.992362637362637",0.05,"RBD"
